P_PrimaryAccount,P_DebitAccount
10031000928820,10110016161145
10031000928853,10051000053587
10041000875468,10110006095624
10100613026549,10051000053710
10110002899581,10051000054064
10042000498568,10052000054080
10110010701029,10110005822416
10110003332608,10052000054189
10041000333823,10051000054189
10110024491973,10052000054437
10110021629856,10110020731133
10031000929208,10110013630613
10052000436675,10100611423383
10110013405339,10051000055129
10031000955997,10100618702516
10110003970845,10110019896309
10110003970977,10110008755845
10100618411886,10110018743858
10032000929596,10110004067195
10032000929679,10052000055368
10031000929729,10110015593447
10032000929737,10100613397247
10032000929927,10051000055632
10041000054957,10051000397265
10032000930115,10110009074717
10041000423103,10052000055681
10031000930537,10051000055780
10032000930867,10052000055921
10100610481689,10051000062695
10100610831164,10051000056119
10100611388230,10052000056135
10032000993519,10052000056143
10041000893263,10051000056200
10031000931170,10052000056424
10100611895184,10052000056614
10100613479078,10051000056614
10110000703082,10052000057075
10031000931808,10051000057075
10031000931816,10110003503422
10100613428885,10051000057331
10032000932103,10052000057331
10032000932111,10051000057315
10101000797183,10100616832562
10102000797183,10051000057364
10100611515352,10052000057364
10100615651393,10110003809944
10031000932293,10110000404202
10032000932384,10100617877921
10100617686694,10110025699822
10032000932517,10052000057687
10032000932541,10052000057893
10110007115397,10051000057893
10110006051155,10051000057919
10031000932889,10052000058123
10110003190667,10100610632505
10110000944256,10110009095043
10031000933176,10051000058586
10032000933309,10051000058610
10032000933325,10100611504489
10100613390333,10111000055509
10100610618330,10052010058842
10100610618322,10052000058818
10032010933713,10051000058867
10100617142086,10052000058966
10100614838264,10042000319632
10032000934067,10041000319632
10031000934174,10051000059568
10031000934208,10052000059733
10032010934257,10100613938834
10031000934240,10051000059899
10031000934323,10051000060038
10110008359374,10051000061721
10110002834091,10052000060301
10032000934539,10051000206805
10021000883900,10052000060566
10110004002119,10110011600923
10031000847327,10051000084764
10032000847327,10051000060764
10100616796700,10052000061093
10181005572755,10110013903804
10031000935379,10051000061416
10110008906182,10051000061580
10032000935627,10100614445292
10041000020800,10051000070979
10032000935700,10100613825536
10031000935890,10051000062554
10032000935940,10051000062760
10110001806991,10110013212701
10032000998799,10110000962597
10110003249489,10051000062950
10102000894949,10100610941534
10031000936385,10051000063065
10110001872704,10051000063131
10110008472425,10052000063198
10052000272070,10052000063255
10032000936682,10051000063255
10032000936849,10100618690869
10100614010740,10051000063529
10032000937094,10100616412233
10110005387840,10110008648792
10032000937490,10110008648818
10031000937490,10051000072835
10032000937540,10052000063693
10110009688896,10052000063826
10031000937615,10051000063826
10110004108221,10110000588038
10100613174141,10052000064105
10110011444769,10051000064105
10031000937839,10052000064196
10031000937888,10100610176958
10031000937987,10051000064576
10031000938043,10110009845538
10110011658202,10051000064634
10110006019699,10100619362328
10032000938357,10052000065417
10031000938357,10100611740612
10251000197244,10051000065425
10110001852698,10052000065425
10031000938720,10052000065532
10100610280107,10100615745658
10110005148549,10100610124487
10032000939009,10051000066159
10031000939009,10051000066225
10031000939397,10052000139063
10032010939397,10110012570976
10110013289329,10051000067082
10110007636954,10100618443418
10031000940031,10051000067249
10100618316796,10052000067298
10031000940155,10051000067629
10031000940387,10051000067660
10031000940437,10051000067777
10100614936449,10110017814155
10110008470973,10051000079657
10032000940544,10100615319629
10031000940544,10051000068197
10032000940536,10051000068270
10031000940536,10051000068478
10101000108738,10052000068478
10032000940957,10052000068510
10031000941195,10100612487957
10031000941344,10100612487965
10110003756459,10051000068569
10032000941369,10110012694172
10110007026693,10100612143196
10032000941450,10100617923311
10031000941500,10052000068601
10042000436618,10052000068775
10100610134437,10052000068833
10031000941690,10051000068841
10031000941641,10110015798236
10031000941682,10110021520709
10031000941864,10052000068874
10031000942045,10051000069021
10031000942151,10051000069195
10031000942177,10100610267054
10110021045806,10052000070383
10032000942334,10100615403605
10031000028167,10051000069773
10011000344556,10051000069815
10012000344556,10052000069815
10031000942920,10052000069898
10031000942995,10051000069898
10100615633672,10051000232009
10031000943050,10110003336260
10100612597300,10100615769914
10110007391964,10100618555757
10032000943530,10051000070409
10110011260322,10100612161941
10032000943761,10110008474538
10032000943795,10051000071209
10031000943837,10051000071340
10032000943878,10052000071340
10100616105944,10052000071373
10032000943886,10110009569898
10031000943928,10110007390123
10100615785779,10110018219941
10032000944025,10051000071969
10110005262183,10051000072322
10032000944066,10051000072355
10110009862830,10052000072900
10032000944397,10051000073528
10110013053527,10110001362946
10100614910675,10110015099676
10110005060355,10051000073734
10032000947564,10052000073908
10052000416818,10052000087130
10031000944751,10052000073981
10032010944751,10051000073981
10031000945329,10052000074005
10041000367581,10051000074005
10031000945584,10051000074021
10032000945691,10052000074088
10032000946012,10052010074161
10031000946368,10052000074286
10031000956268,10051000074286
10032000946236,10052000074294
10031000946236,10051000074864
10031000946541,10051000074922
10032000766642,10100618822314
10100616333983,10051000075010
10100616334023,10052000075127
10041000968727,10100616554539
10100611000868,10051000075226
10031000946970,10110015981808
10031000947846,10051000075333
10110005178553,10051000083758
10031000948018,10052000083758
10100611893486,10110004654174
10110001788306,10051000076042
10041000845339,10052000076042
10041000060251,10110026298228
10100613406683,10052000076083
10100614894515,10052000076216
10032000948968,10052000426114
10031000948984,10110000953828
10100614172433,10051000198911
10100614172615,10110001745207
10031000949206,10051000076422
10032000949495,10052000076638
10031000949537,10110002956738
10031000949628,10051000076661
10032000949628,10051000076679
10110001527464,10052000076679
10032000949859,10051000076869
10042010307421,10051000076877
10032000950147,10041000862755
10031000950147,10022000273961
10032000952390,10110001144823
10032000950279,10051000077081
10031000950345,10052010077339
10110020746099,10110005238100
10032000950345,10051000077396
10110023317856,10110008790867
10031000950311,10051000077669
10110009376286,10110000462879
10031000950964,10052000077719
10032010951483,10052000077727
10031000951483,10110007907702
10232000235739,10110009034232
10110018240988,10052010077768
10032000951624,10102000382200
10031000951665,10052010077883
10032000960807,10052000077941
10110014105425,10100614215588
10032020952317,10051000078279
10031000952408,10110003609773
10032000952317,10110012654747
10032000952408,10052000078774
10032040952317,10051000078782
10032000952366,10110020714907
10032010952440,10052000079020
10032000952523,10051000079020
10031000952762,10052000079079
10100619330721,10051000079061
10032000953216,10051000079186
10110010507178,10052000079202
10110007044597,10051000079319
10031000953448,10052000079319
10031000953414,10100615357355
10110012674505,10041000656306
10031000953737,10051000079533
10031000953844,10051000079558
10031000953810,10051000079947
10031000954115,10110005680814
10031000954107,10100610295857
10032000993709,10052000090464
10031000954552,10110000623074
10031000954826,10052000081067
10100615747795,10051000081067
10032000955096,10052000081083
10110018677726,10051000081885
10031000955187,10110003736642
10032000955187,10051000081455
10110006776447,10052000081455
10031000969980,10052000081489
10110006533533,10110013283108
10110017213614,10110013007556
10110027698228,10051000081554
10031000955583,10100616467278
10100617987225,10051000081737
10100619411711,10052000081737
10041000044453,10110014783189
10042000826693,10100613285897
10032000956045,10110008083297
10042000826701,10052000412643
10110020663054,10051000412643
10031000955849,10100618829434
10100614105839,10110005727219
10110005473533,10051000446674
10031000955971,10100618179731
10031000956052,10051000082560
10110019837006,10052000082974
10110019836990,10110007368855
10110003055472,10051000083220
10101000758110,10052000083337
10031000956102,10051000083360
10032000956102,10031000982819
10031000956136,10100610143578
10032000956136,10110005154885
10110020920611,10110009745803
10032000956441,10052000083923
10110007916844,10052000083964
10100618538316,10051000084137
10032000956565,10100616114011
10110025201298,10100614777173
10111000091744,10051000084301
10100617081631,10051000084327
10031000956730,10051000084426
10031000957043,10110014041471
10031000957050,10051000085134
10110027991524,10231000224683
10110005874052,10051000085340
10032000957282,10051000085555
10031000957282,10052000085555
10031000957332,10051000085571
10031000980110,10052000085597
10031000957415,10051010085712
10110020043646,10051000085829
10032000957787,10110027658040
10031000957936,10052000086041
10032000957936,10052000086199
10031000957993,10052000086355
10100613675121,10051030086439
10031010958116,10051000086447
10032000958371,10110012363091
10031000958512,10100616654339
10031000958546,10041000319848
10032000958652,10051000086595
10031000958652,10051000086686
10110000430421,10052000086686
10031000958769,10051000086728
10031000958785,10110008086233
10110007834427,10041000387357
10100617607070,10110005013263
